category,name,price,description,veg_nonveg,spice_level,source_file
Korean Spicy Fest(Limited Time Only),Korean Spicy Paneer+Korean Spicy Fries(M).,₹458,,Veg,Normal,burgerking_raj_nagar_menu.csv
Korean Spicy Fest(Limited Time Only),Korean Spicy Chicken+Korean Spicy Fries(M).,₹458,,Non-Veg,Normal,burgerking_raj_nagar_menu.csv
Korean Spicy Fest(Limited Time Only),Korean Spicy Chicken Wings(4pc) + Korean Spicy Chicken (4pc).,₹379,,Non-Veg,Normal,burgerking_raj_nagar_menu.csv
"Burgers, Wraps & Tacos","Extra Crunchy Veg Whopper Deluxe(Reg. Size Bun),",₹149,"New Whopper Deluxe in premium glazed bun (regular size). 7 layers of taste: Extra Crunchy Veg patty, fresh onion, crispy lettuce, juicy tomatoes (seasonal) tangy gherkins, creamy & smoky sauces.
Qty: 195 gms| Kcal: 484 | Carbs: 49 gms| Sugar: 10 gms| Fat: 27 gms| Saturated fat: 9 gms| Protein: 11 gms|Qty: 194 Gms| Kcal: 456 | Carbs 61.6 Gms| Sugar: 9.2 Gms| Fat: 20 Gms| Saturated fat: 11.9 Gms| Protein: 7.2 Gms| Sodium: 1428.1 Mg 
Contains: Gluten, Soybean, Milk, Sesame seeds.",Veg,Normal,burgerking_raj_nagar_menu.csv
"Burgers, Wraps & Tacos","Crunchy Soft Paneer Whopper Deluxe(Reg. Size Bun),",₹199,"New Whopper Deluxe in premium glazed bun (regular size). 7 layers of taste: Crunchy Soft Paneer patty, fresh onion, crispy lettuce, juicy tomatoes (seasonal) tangy gherkins, creamy & smoky sauces.
Qty: 225 gms| Kcal: 621 | Carbs: 57 gms| Sugar: 1 gms| Fat: 34 gms| Saturated fat: 14 gms| Protein: 21 gms|",Veg,Normal,burgerking_raj_nagar_menu.csv
"Burgers, Wraps & Tacos","Molten Cheese Lava Whopper Deluxe(Reg. Size Bun),",₹199,"New Whopper Deluxe in premium glazed bun (regular size). 7 layers of taste: Molten Cheese Lava patty, fresh onion, crispy lettuce, juicy tomatoes (seasonal) tangy gherkins, creamy & smoky sauces.
Qty: 230 gms| Kcal: 765 | Carbs: 35 gms| Sugar: 10 gms| Fat: 54 gms| Saturated fat: 20 gms| Protein: 35 gms|",Veg,Normal,burgerking_raj_nagar_menu.csv
"Burgers, Wraps & Tacos","Flame Grilled Chicken Whopper Deluxe(Reg. Size Bun),",₹199,"New Whopper Deluxe in premium glazed bun (regular size). 7 layers of taste: Flame-Grilled Chicken patty, fresh onion, crispy lettuce, juicy tomatoes (seasonal) tangy gherkins, creamy & smoky sauces.
Qty: 168 gms| Kcal: 327 | Carbs: 35 gms| Sugar: 1 gms| Fat: 14 gms| Saturated fat: 3 gms| Protein: 15 gms|",Non-Veg,Normal,burgerking_raj_nagar_menu.csv
"Burgers, Wraps & Tacos","Smokey Crunchy Chicken Whopper Deluxe(Reg. Size Bun),",₹199,"New Whopper Deluxe in premium glazed bun (regular size). 7 layers of taste: Smokey Crunchy Chicken patty, fresh onion, crispy lettuce, juicy tomatoes (seasonal) tangy gherkins, creamy & smoky sauces.
Qty: 240 gms| Kcal: 834 | Carbs: 76 gms| Sugar: 9 gms| Fat: 60 gms| Saturated fat: 13 gms| Protein: 37 gms|",Non-Veg,Normal,burgerking_raj_nagar_menu.csv
"Burgers, Wraps & Tacos","Whopper Deluxe Duo,",₹318,Choose any New Whopper Deluxe + Snack,Non-Veg,Normal,burgerking_raj_nagar_menu.csv
"Burgers, Wraps & Tacos","Whopper Deluxe- Saver Meals for 2,",₹731,Choose any 2 from New Whopper Deluxe Range + 2 Snacks + Coke,Non-Veg,Normal,burgerking_raj_nagar_menu.csv
"Burgers, Wraps & Tacos",Original Whopper Veg(XL size Bun).,₹189,"Our Original Whopper with Crunchy Veg Patty, Onions, Lettuce, Tomatoes (Seasonal), Gherkins, Creamy And Smoky Sauces With Xxl Buns. Qty: 285 Gms| Kcal: 681.2 | Carbs 97.1 Gms| Sugar: 23.1 Gms| Fat: 25.4 Gms| Saturated fat: 9.8 Gms| Protein: 15.8 Gms| Sodium: 987.8 Mg Contains: Gluten, Soybean, Milk, Sesame seeds",Veg,Normal,burgerking_raj_nagar_menu.csv
"Burgers, Wraps & Tacos",Original Whopper Chicken(XL size Bun).,₹209,"Our Original Whopper with Flame Grilled Chicken Patty, Onions, Lettuce, Tomatoes (Seasonal), Gherkins, Creamy And Smoky Sauces With Xxl Buns. Qty: 280 Gms| Kcal: 667.2 | Carbs 59.1 Gms| Sugar: 8.7 Gms| Fat: 36.3 Gms| Saturated fat: 8.1 Gms| Protein: 26.2 Gms| Sodium: 1018.7 Mg Contains: Gluten, Soybean, Milk, Sesame seeds",Non-Veg,Normal,burgerking_raj_nagar_menu.csv
"Burgers, Wraps & Tacos",Crispy Veg Burger.,₹70,"Our best-selling burger with crispy veg patty, fresh onion and our signature sauce",Veg,Normal,burgerking_raj_nagar_menu.csv
"Burgers, Wraps & Tacos",Crispy Chicken Burger,₹99,"Crispy Chicken Patty, Onion & Our Signature Tomato Herby Sauce. 
Qty: 125 Gms| Kcal: 359.1 | Carbs 44.3 Gms| Sugar: 7.5 Gms| Fat: 15.1 Gms| Saturated fat: 4.8 Gms| Protein: 11.5 Gms| Sodium: 592.4 Mg 
Contains: Gluten, Soybean, Milk, Sesame seeds",Non-Veg,Normal,burgerking_raj_nagar_menu.csv
"Burgers, Wraps & Tacos",Veg Makhani Burst Burger.,₹80,Enjoy Makhani Flavour With Mix Veg Patty Topped Up With Onion,Veg,Normal,burgerking_raj_nagar_menu.csv
"Burgers, Wraps & Tacos",Chicken Makhani Burst Burger,₹109,"2 Crunchy Veg taco + med fries 
Qty: 125 Gms| Kcal: 316 | Carbs 41.7 Gms| Sugar: 8 Gms| Fat: 11.1 Gms| Saturated fat: 4.3 Gms| Protein: 10.7 Gms| Sodium: 780.5 Mg 
Contains: Gluten, Soybean, Milk, Sesame seeds",Non-Veg,Normal,burgerking_raj_nagar_menu.csv
"Burgers, Wraps & Tacos",Crispy Veg Double Patty Burger,₹99,"Double Masaledar Veg Patty, Onion & Our Signature Tomato Herby Sauce. 
Qty: 204 Gms| Kcal: 531.4 | Carbs 70.6 Gms| Sugar: 9.1 Gms| Fat: 22.7 Gms| Saturated fat: 9.2 Gms| Protein: 11.2 Gms| Sodium: 1068 Mg 
Contains: Gluten, Soybean, Milk, Sesame seeds",Veg,Normal,burgerking_raj_nagar_menu.csv
"Burgers, Wraps & Tacos",Crispy Chicken Double Patty Burger.,₹139,"Our best-selling burger with crispy chicken patty, onion and classic mayo sauce.",Non-Veg,Normal,burgerking_raj_nagar_menu.csv
"Burgers, Wraps & Tacos",Veg Crunchy Taco,₹90,"Crunchy Taco Shell Filled With Beans & Veg Mix, Chef'S Secret Sauce, Onion & Lettuce. 
Qty: 105 Gms| Kcal: 336.1 | Carbs 33.7 Gms| Sugar: 7.1 Gms| Fat: 20.8 Gms| Saturated fat: 13.9 Gms| Protein: 3.6 Gms| Sodium: 589.6 Mg 
Contains: Soybean, Milk",Veg,Normal,burgerking_raj_nagar_menu.csv
"Burgers, Wraps & Tacos",Crunchy Chicken Taco.,₹119,"Crunchy Taco Shell With Chicken Patty, Veggies And Spicy Sauce. 
Qty: 135 Gms| Kcal: 262 | Carbs 24.8 Gms| Sugar: 2.9 Gms| Fat: 16 Gms| Saturated fat: 5.5 Gms| Protein: 5.1 Gms| Sodium: 525.9 Mg 
Contains: Soybean, Milk",Non-Veg,Spicy,burgerking_raj_nagar_menu.csv
"Burgers, Wraps & Tacos",Crispy Veg Double Patty Burger with Double Cheese Slice.,₹149,,Veg,Normal,burgerking_raj_nagar_menu.csv
"Burgers, Wraps & Tacos",Chicken Makhani Burst Burger with Cheese.,₹134,,Non-Veg,Normal,burgerking_raj_nagar_menu.csv
"Burgers, Wraps & Tacos",Veg Makhani Burst Double Cheese Burger.,₹130,,Veg,Normal,burgerking_raj_nagar_menu.csv
"Burgers, Wraps & Tacos",Crispy Chicken Triple Cheese Burger.,₹174,,Non-Veg,Normal,burgerking_raj_nagar_menu.csv
"Burgers, Wraps & Tacos",BK Veggie Burger.,₹139,"BK Veg Patty, Lettuce, Tomato(Seasonal) & Our Signature Mayo Sauce. 
Qty: 152 Gms| Kcal: 352.5 | Carbs 45.4 Gms| Sugar: 7.8 Gms| Fat: 13.6 Gms| Saturated fat: 4.7 Gms| Protein: 12 Gms| Sodium: 593.8 Mg 
Contains: Gluten, Soybean, Milk, Sesame seeds",Veg,Normal,burgerking_raj_nagar_menu.csv
"Burgers, Wraps & Tacos",BK Chicken Burger.,₹149,"BK Chicken Patty, Lettuce, Tomato(Seasonal) & Our Signature Mayo Sauce. 
Qty: 164 Gms| Kcal: 415 | Carbs 39 Gms| Sugar: 7.2 Gms| Fat: 21.2 Gms| Saturated fat: 7.2 Gms| Protein: 17 Gms| Sodium: 283.9 Mg 
Contains: Gluten, Soybean, Milk, Sesame seeds",Non-Veg,Normal,burgerking_raj_nagar_menu.csv
"Burgers, Wraps & Tacos",BK Veggie Triple Cheese Burger.,₹214,,Veg,Normal,burgerking_raj_nagar_menu.csv
"Burgers, Wraps & Tacos",Paneer Royale Burger.,₹299,"60 gm Paneer Patty, Sauces In premium Brioche Buns",Veg,Normal,burgerking_raj_nagar_menu.csv
"Burgers, Wraps & Tacos",Fiery Chicken Burger.,₹299,"Spicy Fried Chicken, Loads Of Sauces In premium Brioche Buns",Non-Veg,Spicy,burgerking_raj_nagar_menu.csv
"Burgers, Wraps & Tacos","Paneer Royale Wrap,",₹229,"Qty: 234 Gms | Kcal: 676.2 | Carbs 63.2 Gms | Sugar: 9.7 Gms | Fat: 35.6 Gms | Saturated fat: 18 Gms | Protein: 25.3 Gms | Sodium: 1077.9 Mg 
Contains: Gluten, Soybean , Milk",Veg,Normal,burgerking_raj_nagar_menu.csv
"Burgers, Wraps & Tacos","Hot 'N' Cheesy Burger,",₹299,"Chilli Creamy Patty, Spicy Sauce, in premium Brioche buns.",Veg,Spicy,burgerking_raj_nagar_menu.csv
"Burgers, Wraps & Tacos","Crunchy Chicken Wrap,",₹229,"Qty: 252 Gms | Kcal: 483.8 | Carbs 50.6 Gms | Sugar: 9.3 Gms | Fat: 22.5 Gms | Saturated fat: 8.2 Gms | Protein: 19.8 Gms | Sodium: 1176.5 Mg 
Contains: Gluten, Soybean , Milk",Non-Veg,Normal,burgerking_raj_nagar_menu.csv
"Burgers, Wraps & Tacos","Chicken Tandoori Burger,",₹299,"Flame Grilled Tandoori Chicken, Veg Khurchan in premium Brioche buns.",Non-Veg,Normal,burgerking_raj_nagar_menu.csv
"Burgers, Wraps & Tacos","Korean Spicy Paneer Burger,",₹299,"""Crunchy Soft Paneer patty dunked in hot and sweet Korean glaze with Korean sesame mayo in premium Brioche buns for authentic Korean flavours. 
Qty: 228 Gms| Kcal: 695.26 | Carbs 67.94 Gms| Sugar: 16.99 Gms| Fat: 38.07 Gms| Saturated fat: 15.82 Gms| Protein: 20.20 Gms| Sodium: 1744.70 Mg 
Contains: Gluten, Soybean , Milk """,Veg,Spicy,burgerking_raj_nagar_menu.csv
"Burgers, Wraps & Tacos","Korean Spicy Chicken Burger,",₹299,"""Crunchy Juicy whole muscle chicken patty dunked in hot and sweet Korean glaze with Korean sesame mayo in premium Brioche buns for authentic Korean flavours 
Qty: 227 Gms| Kcal: 607.27 | Carbs 55.14 Gms| Sugar: 31.59 Gms| Fat: 31.59 Gms| Saturated fat: 11.58 Gms| Protein: 25.58 Gms| Sodium: 1793.87 Mg 
Contains: Gluten, Soybean , Milk """,Non-Veg,Spicy,burgerking_raj_nagar_menu.csv
Sides & Snacks,Medium Peri Peri Fries.,₹144,"Crispy Fries With Tangy Peri Peri Spice.  
Qty: 119 Gms| Kcal: 345.3 | Carbs 447.6 Gms| Sugar: 0.9 Gms| Fat: 14.7 Gms| Saturated fat: 6.8 Gms| Protein: 6.3 Gms| Sodium: 998.8 Mg 
Contains: Soybean, Milk",Veg,Spicy,burgerking_raj_nagar_menu.csv
Sides & Snacks,King Fries.,₹139,"The Perfect Crispy Partner 
Qty: 156 Gms| Kcal: 455 | Carbs 609.48 Gms| Sugar: 0 Gms| Fat: 19.7 Gms| Saturated fat: 9.31 Gms| Protein: 8 Gms| Sodium: 723.7 Mg 
Contains: Gluten",Veg,Normal,burgerking_raj_nagar_menu.csv
Sides & Snacks,Saucy Fries.,₹145,"Crispy French Fries, Loads of Cheese, Yum!",Veg,Normal,burgerking_raj_nagar_menu.csv
Sides & Snacks,Regular Fries.,₹90,The perfect crispy partner.,Veg,Normal,burgerking_raj_nagar_menu.csv
Sides & Snacks,2 Med Fries.,₹238,The perfect crispy partner.,Veg,Normal,burgerking_raj_nagar_menu.csv
Sides & Snacks,"2 King Fries,",₹278,"MRP. 260 | Save Rs. 91,  The perfect crispy partner.",Veg,Normal,burgerking_raj_nagar_menu.csv
Sides & Snacks,Medium Fries,₹119,"The Perfect Crispy Partner.
Qty: 114 Gms| Kcal: 332.5 | Carbs 445.39 Gms| Sugar: 0 Gms| Fat: 14.4 Gms| Saturated fat: 6.8 Gms| Protein: 5.9 Gms| Sodium: 528.8 Mg 
Contains: Gluten",Veg,Normal,burgerking_raj_nagar_menu.csv
Sides & Snacks,King Peri Peri Fries,₹159,"Crispy Fries With Tangy Peri Peri Spice.  
Qty: 161 Gms| Kcal: 467.8 | Carbs 611.7 Gms| Sugar: 0.9 Gms| Fat: 20 Gms| Saturated fat: 9.3 Gms| Protein: 8.4 Gms| Sodium: 1193.7 Mg 
Contains: Gluten, Soybean",Veg,Spicy,burgerking_raj_nagar_menu.csv
Sides & Snacks,Peri Peri Spice Mix,₹28.57,"Peri Peri Spice Mix. 
Qty: 5 Gms| Kcal: 12.8 | Carbs 2.2 Gms| Sugar: 0.9 Gms| Fat: 0.3 Gms| Saturated fat: 0 Gms| Protein: 0.4 Gms| Sodium: 470 Mg 
Contains:  Soybean",Veg,Spicy,burgerking_raj_nagar_menu.csv
Sides & Snacks,"Korean Spicy Fries,",₹159,"""Cheesy Fries with hot and sweet Korean glaze. 
Qty: 174 Gms| Kcal: 496.70 | Carbs 53.57 Gms| Sugar: 10.88 Gms| Fat: 28.29 Gms| Saturated fat: 10.14 Gms| Protein: 6.94 Gms| Sodium: 1469.93 Mg 
Contains: Gluten, Soybean , Milk , Sesame seeds""",Veg,Spicy,burgerking_raj_nagar_menu.csv
Sides & Snacks,Chilli Oregano Dip,₹23.81,,Veg,Normal,burgerking_raj_nagar_menu.csv
Sides & Snacks,Saucy Jalapeno Dip,₹23.81,,Veg,Normal,burgerking_raj_nagar_menu.csv
Sides & Snacks,BK Veg Pizza Puff.,₹65,"""Crispy savoury pastry with a filling of tomato sauce with corn, carrots, bell peppers, peas and mozzarella. Caution: Served Hot.",Veg,Spicy,burgerking_raj_nagar_menu.csv
Sides & Snacks,Veggie Strips - 5 Pcs.,₹59,Vegetarian's favourite finger food.,Veg,Normal,burgerking_raj_nagar_menu.csv
Sides & Snacks,Masala Hashbrown,₹49,"Fried golden brown potatoes with a desi masala twist.
Qty: 60 Gms| Kcal: 158 | Carbs 19.7 Gms| Sugar: 1 Gms| Fat: 8.1 Gms| Saturated fat: 3.9 Gms| Protein: 1.7 Gms| Sodium: 500 Mg
Contains: Gluten, Soybean",Veg,Normal,burgerking_raj_nagar_menu.csv
Sides & Snacks,(6Pc) Crunchy Chicken Nuggets + 1 Dip.,₹169,Tender Juicy Crunchy Chicken Nuggets fried to golden brown perfection. Served with Fiery Hell Dip,Non-Veg,Spicy,burgerking_raj_nagar_menu.csv
Sides & Snacks,"(9Pc) Crunchy Chicken Nuggets + 2 Dips,",₹199,"Qty: 200 Gms | Kcal: 548.3 | Carbs 39.3 Gms | Sugar: 4 Gms | Fat: 32 Gms | Saturated fat: 11.2 Gms | Protein: 25.4 Gms | Sodium: 401.3 Mg 
Contains: , Soybean , Milk",Non-Veg,Normal,burgerking_raj_nagar_menu.csv
Sides & Snacks,Boneless Wings Regular.,₹169,"4Pcs Boneless Chicken Bites 
Qty: 95 Gms| Kcal: 213 | Carbs 16 Gms| Sugar: 0 Gms| Fat: 9.2 Gms| Saturated fat: 5.2 Gms| Protein: 16.8 Gms| Sodium: 555 Mg 
Contains: Gluten, Soybean, Milk",Non-Veg,Normal,burgerking_raj_nagar_menu.csv
Sides & Snacks,Boneless Wings Large,₹269,"7Pcs Boneless Chicken Bites 
Qty: 165 Gms| Kcal: 371 | Carbs 27.9 Gms| Sugar: 0 Gms| Fat: 16 Gms| Saturated fat: 9.1 Gms| Protein: 29.2 Gms| Sodium: 963.8 Mg 
Contains: Gluten, Soybean, Milk",Non-Veg,Normal,burgerking_raj_nagar_menu.csv
Sides & Snacks,Chicken Wings Fried - 2pcs.,₹99,,Non-Veg,Normal,burgerking_raj_nagar_menu.csv
Sides & Snacks,Chicken Wings Grilled - Two Pieces,₹99,Juicy chicken wings cooked to perfection.,Non-Veg,Normal,burgerking_raj_nagar_menu.csv
Sides & Snacks,Chicken Wings Fried - Four Pieces.,₹179,Juicy chicken wings cooked to perfection.,Non-Veg,Normal,burgerking_raj_nagar_menu.csv
Sides & Snacks,Chicken Wings Grilled - Four Pieces,₹179,Juicy chicken wings cooked to perfection.,Non-Veg,Normal,burgerking_raj_nagar_menu.csv
Sides & Snacks,Chicken Wings Fried - Ten Pieces,₹399,"Chicken Wings Fried To Perfection. 
Qty: 350 Gms| Kcal: 750 | Carbs 40.1 Gms| Sugar: 0 Gms| Fat: 47 Gms| Saturated fat: 18.5 Gms| Protein: 79.9 Gms| Sodium: 2020 Mg 
Contains: Gluten, Soybean, Milk",Non-Veg,Normal,burgerking_raj_nagar_menu.csv
Sides & Snacks,Chicken Wings Grilled - Ten Pieces,₹399,Juicy chicken wings cooked to perfection.,Non-Veg,Normal,burgerking_raj_nagar_menu.csv
Sides & Snacks,Chicken Wings - Five Pcs Fried + Five Pcs Grilled,₹399,Combination of juicy fried and grilled chicken wings.,Non-Veg,Normal,burgerking_raj_nagar_menu.csv
Sides & Snacks,Chicken Wings Fried - Fifteen Pieces,₹579,"Chicken Wings Fried To Perfection. 
Qty: 525 Gms| Kcal: 1125 | Carbs 60.8 Gms| Sugar: 0 Gms| Fat: 69.8 Gms| Saturated fat: 27 Gms| Protein: 119.3 Gms| Sodium: 3030 Mg 
Contains: Gluten, Soybean, Milk",Non-Veg,Normal,burgerking_raj_nagar_menu.csv
Sides & Snacks,Chicken Wings Grilled - Fifteen Pieces,₹579,Juicy chicken wings cooked to perfection.,Non-Veg,Normal,burgerking_raj_nagar_menu.csv
Sides & Snacks,Korean Spicy Chicken (4 Pc)!,₹199,"""Boneless Chicken dunked in hot and sweet Korean glaze.
Qty: 155 Gms| Kcal: 350.176 | Carbs 27.51 Gms| Sugar: 0 Gms| Fat: 15.5 Gms| Saturated fat: 5.75 Gms| Protein: 25.16 Gms| Sodium: 1592.60 Mg 
Contains: Gluten, Soybean , Milk , Sesame seeds""",Non-Veg,Spicy,burgerking_raj_nagar_menu.csv
Sides & Snacks,Korean Spicy Chicken (7 Pc)!,₹299,"""Boneless Chicken dunked in hot and sweet Korean glaze. 
Qty: 221 Gms| Kcal: 595.04 | Carbs 24.77 Gms| Sugar: 0 Gms| Fat: 39.89 Gms| Saturated fat: 15.25 Gms| Protein: 34.23 Gms| Sodium: 2188.96 Mg 
Contains: Gluten, Soybean , Milk , Sesame seeds""",Non-Veg,Spicy,burgerking_raj_nagar_menu.csv
Sides & Snacks,Korean Spicy Chicken Wings (4pc)!,₹229,"""Chicken Wings dunked in hot and sweet Korean glaze.
Qty: 172 Gms| Kcal: 496.80 | Carbs 28.19 Gms| Sugar: 0 Gms| Fat: 30.34 Gms| Saturated fat: 11.04 Gms| Protein: 27.74 Gms| Sodium: 2714.33 Mg 
Contains: Gluten, Soybean , Milk , Sesame seeds""",Non-Veg,Spicy,burgerking_raj_nagar_menu.csv
BK Café (Coffee & Shakes),Ice Latte.,₹199,,Veg,Normal,burgerking_raj_nagar_menu.csv
BK Café (Coffee & Shakes),Classic Cold Coffee.,₹199,Our signature BK Café Coffee ice blended with milk & cream,Veg,Normal,burgerking_raj_nagar_menu.csv
BK Café (Coffee & Shakes),Chocolate Shake.,₹189,Our signature chocolate thick shake.,Veg,Normal,burgerking_raj_nagar_menu.csv
BK Café (Coffee & Shakes),Mango Shake.,₹189,Our signature mango thick shake.,Veg,Normal,burgerking_raj_nagar_menu.csv
BK Café (Coffee & Shakes),Berry Blast Thick Shake,₹189,"Our Signature Black Currant Thick Shake 
Qty: 300 ML| Kcal: 474 | Carbs 90.9 Gms| Sugar: 68.2 Gms| Fat: 8.8 Gms| Saturated fat: 6 Gms| Protein: 7.9 Gms| Sodium: 150.9 Mg 
Contains: Soybean, Milk",Veg,Normal,burgerking_raj_nagar_menu.csv
BK Café (Coffee & Shakes),"Mocha Frappe,",₹269,"Qty: 350 Gms | Kcal: 328 | Carbs 48.3 Gms | Sugar: 10.4 Gms | Fat: 10.2 Gms | Saturated fat: 38.2 Gms | Protein: 8.7 Gms | Sodium: 94.5 Mg 
Contains: , Milk",Veg,Normal,burgerking_raj_nagar_menu.csv
BK Café (Coffee & Shakes),Masala Chai,₹109,"Masala Chai 
Qty: 200 Gms| Kcal: 84 | Carbs 15.8 Gms| Sugar: 1.1 Gms| Fat: 2.7 Gms| Saturated fat: 11.2 Gms| Protein: 0.7 Gms| Sodium: 36.2 Mg 
Contains: Milk",Veg,Normal,burgerking_raj_nagar_menu.csv
BK Café (Coffee & Shakes),Cappuccino Small.,₹159,"Small Cappuccino @ 99 
Qty: 240 Gms| Kcal: 101 | Carbs 9.8 Gms| Sugar: 4.3 Gms| Fat: 5.8 Gms| Saturated fat: 0 Gms| Protein: 3 Gms| Sodium: 72 Mg 
Contains: Milk",Veg,Normal,burgerking_raj_nagar_menu.csv
BK Café (Coffee & Shakes),Café Latte (Small),₹159,"Our Signature Bk Café© Coffee With Steamed Milk. 
Qty: 240 Gms| Kcal: 110 | Carbs 9.8 Gms| Sugar: 4.9 Gms| Fat: 6.5 Gms| Saturated fat: 0 Gms| Protein: 3.4 Gms| Sodium: 79.2 Mg 
Contains: Milk",Veg,Normal,burgerking_raj_nagar_menu.csv
BK Café (Coffee & Shakes),Hot Chocolate.,₹179,Hot Chocolate,Veg,Spicy,burgerking_raj_nagar_menu.csv
BK Café (Coffee & Shakes),Cappuccino (Regular),₹189,"Espresso With Steamed Milk & Milk Froth. 
Qty: 330 Gms| Kcal: 138.9 | Carbs 13.5 Gms| Sugar: 5.9 Gms| Fat: 7.9 Gms| Saturated fat: 0 Gms| Protein: 4.1 Gms| Sodium: 99 Mg 
Contains: Milk",Veg,Normal,burgerking_raj_nagar_menu.csv
BK Café (Coffee & Shakes),Café Latte (Regular),₹189,"Our Signature Bk Café© Coffee With Steamed Milk. 
Qty: 330 Gms| Kcal: 151 | Carbs 13.5 Gms| Sugar: 6.8 Gms| Fat: 8.9 Gms| Saturated fat: 0 Gms| Protein: 4.8 Gms| Sodium: 108.9 Mg 
Contains: Milk",Veg,Normal,burgerking_raj_nagar_menu.csv
BK Café (Coffee & Shakes),Mocha Cappuccino (Small).,₹199,"Our Signature Bk Café© Coffee With Chocolate Flavour 
Qty: 240 Gms| Kcal: 246 | Carbs 41 Gms| Sugar: 6.6 Gms| Fat: 5.8 Gms| Saturated fat: 26.4 Gms| Protein: 4.3 Gms| Sodium: 57.6 Mg 
Contains: Soybean, Milk",Veg,Normal,burgerking_raj_nagar_menu.csv
BK Café (Coffee & Shakes),Mocha Cappuccino (Regular),₹229,"Our Signature Bk Café© Coffee With Chocolate Flavour 
Qty: 330 Gms| Kcal: 338.5 | Carbs 56.4 Gms| Sugar: 9 Gms| Fat: 7.9 Gms| Saturated fat: 36.4 Gms| Protein: 5.9 Gms| Sodium: 79.2 Mg 
Contains: Soybean, Milk",Veg,Normal,burgerking_raj_nagar_menu.csv
